time_step;hpk11;mv_f0_lv_oakgrove_oxenford;mv_f0_lv_chatswood_fleet;mv_f0_lv_greenview_snowdonia;mv_f0_lv_kershaw_ormond;mv_f0_lv_malabar_byron;mv_f0_lv_chisholm_kershaw;mv_f0_lv_p12_school_ormond;mv_f0_lv_ormond_school;mv_f0_lv_baringa_park_caspian;mv_f0_lv_tuileries_provence;mv_f0_lv_hallam_edeys;mv_f0_lv_ormond_strathaird;mv_f0_lv_sherwood_fleet;mv_f0_lv_golden_cherrywood;mv_f0_lv_edeys_pioneer;mv_f0_lv_community_harrington;mv_f0_lv_springfld_katherine;mv_f0_lv_meredith_harvey;mv_f0_lv_springfield_janet;mv_f0_lv_springfield_huntngtn;mv_f0_lv_raleigh_lowden;mv_f0_lv_leopold_wendy;mv_f0_lv_norwegian_glasscocks;mv_f0_lv_von_nida_dulwich;mv_f0_lv_hallam_rd_retirement;mv_f0_lv_timms_strathaird;mv_f0_lv_coral_claud;mv_f0_lv_michelle_simon;mv_f0_lv_leopold_hazel;mv_f0_lv_nimbus_amber;mv_f0_lv_geraldine_pauline;mv_f0_lv_the_parkway_karkalla;mv_f0_lv_lesley_carmen;mv_f0_lv_viewside_neesan;mv_f0_lv_sallys_run_ormond;mv_f0_lv_lesley_amy;mv_f0_lv_toomah_strathard;mv_f0_lv_jessica_geraldine;mv_f0_lv_edeys_mollisons;mv_f0_lv_ormond_tangerine;mv_f0_lv_highmount_ormond;mv_f0_lv_parkway_redwood;mv_f0_lv_tangerine_norwegian;mv_f0_lv_hadley_chesterfield
34;9.268738672798502;41.01480724507615;80.36387480300019;50.45269653342459;100.70859916210453;69.39168633564621;94.64028702478669;19.71119749188296;25.61670183679883;54.392629589761164;81.37814759392396;75.13941696920105;67.07092665584031;67.42405882887371;80.68176911615727;58.6445037846445;73.1607665685513;83.39777943623686;87.69984414593274;60.42193863594183;23.660630278590656;51.32570929095436;44.42280977722198;100.38080945293059;79.76879676105345;30.536069318018733;72.56755492848241;81.98287555262911;58.48822662239822;60.43379973377561;54.72899387611878;46.50398464664895;60.25217520905003;57.202356368312365;32.35396353390697;38.78734192486197;20.837637680923038;53.31360596840503;83.01100843556348;76.67795723624026;56.370620728321555;78.44125928990567;61.2890224956711;62.435377940464306;65.77927758007431
35;9.027534123683125;41.82262285946266;82.13339600115575;47.007917954128814;103.45915561243919;72.75604093577891;89.20900620550279;19.229483023488754;26.391686915058436;52.69523349187115;75.35470355374459;74.80725370031969;62.970086711016414;64.62292211389948;80.3223169493437;53.382864785999686;69.55952915354048;81.40655817973084;83.04730441268245;62.03105611760432;24.16717208111542;50.50028826189401;42.74354832376918;97.80904634072459;78.58647520140023;26.1658925738569;72.68284593461625;81.51871891100878;61.076209157761966;58.054313340002395;51.828374546537006;46.03354540845512;58.949901076743984;58.37618862638789;33.858506317136424;37.18897068243265;21.739794165087485;52.78486215902952;76.50263026307029;73.11439842864431;52.57345995388072;74.99947206111227;61.96086029376697;66.01860947222453;63.753438619584045
36;8.975895196196188;41.35237967825346;83.49717545550484;46.16600468122795;109.61999975588954;71.52779362338958;87.48860449819662;19.052804583584994;26.255665485749553;50.293321239037525;73.0447805719978;75.86131689802905;61.64172360144131;62.187887066074765;79.55121742815464;53.37395169710055;71.89328926422775;81.64555887400827;88.47387269788032;65.03748474572836;24.389594949437896;48.89503835319747;41.472528567010826;93.95582711472755;76.41844740228444;25.063226554047997;71.60067938681813;85.85478932097335;57.03418745769899;53.78983891335941;51.621732637411114;48.075482112584105;58.21063234607635;59.25661133710486;29.48203053063757;37.30265624311564;23.755430929726568;56.619506418511826;76.49854044091391;72.48788429986541;49.061141035795266;75.9811672510001;63.17460993657171;68.31421839279005;61.55755051172408
37;9.32687315755119;42.12605042096611;82.42848188567847;48.67546964615402;109.21257041668903;68.73991276678667;94.70352995451819;20.14485818968579;27.38708055071191;52.86078731285768;83.42125906211557;79.01687689962617;65.47424572090462;64.87464144540182;79.46598608130886;55.36946519625554;71.04252151832513;80.15955078287797;93.25243760128578;62.16039943466766;25.665747133660123;50.66308415226217;43.337121260172296;92.81990142881112;82.48999525528896;26.080255448867252;70.25202926520583;91.99191612969922;58.080790482295555;60.21598784832379;52.7709174348034;52.12049322184282;62.42416724894589;58.27201328911058;34.12544486016816;37.94534469489188;21.193471901411584;59.34194838154495;78.99757340170099;77.30292118226097;52.099636155249144;77.67957616257277;64.18437598860714;69.68300769958466;66.4853941518349
38;9.18296011588979;38.65862208234398;85.27017650325087;50.18918013478037;108.6383165404438;66.28884660766884;92.23249161100597;19.086726404723645;27.963218365231068;51.43809013772908;78.34333413981524;78.34280693563505;66.57180616351198;63.37102729757419;80.32240684988263;53.968038837762066;69.15733786428942;73.14705084940371;89.65712902126513;58.677317500198946;26.173504655336206;50.49006994237452;42.78985891053531;95.24179821223953;83.05847344374746;26.3838241090623;65.42107968370925;92.82182325999146;58.5793987566696;61.78613648855021;52.89783289418368;49.35363465422776;60.003667151164485;55.91720707868919;33.60108363958532;37.749092460589125;20.94351032446814;58.06297055648507;81.75527425121756;74.88809526932599;53.41869098155502;78.87979494657961;61.44386289535727;67.58423237309268;64.88055239304164
39;9.19036327826887;37.58093220144224;89.58209302772042;47.579732812484195;107.54936569482776;65.32332519535021;92.29474038556089;20.221905555832244;27.5749971076944;49.8357054432726;73.85233185276712;77.06571613557088;67.5664334298861;60.40390186175085;80.96309167061338;55.52885279090031;71.17698163587026;77.60017998682774;91.41519924523301;59.94222179633868;26.04571820437773;52.39773127432888;41.48811958025937;89.31320918874677;78.41604672213039;26.30495335250321;67.12055991030068;91.23468504733108;60.19655672832675;65.1394136068559;53.18373057955005;48.09939772222647;60.333486293209674;54.517169569185555;33.3972949651293;36.25481802949142;24.136828408902044;58.02100260974533;83.43647199827046;77.04578732679724;53.1164759960446;76.65361864879563;60.752583432259264;69.11024869214067;62.89201064008832
40;8.748062987280022;35.37776168440491;84.35512176410677;43.50929252371909;92.11413843732095;58.864402539022485;94.86484947327203;19.224941028116778;24.857648084687916;46.33562931470877;67.77949697596391;76.85969937285702;63.745940908836786;56.76729971204685;75.49730651840498;56.33244285741611;66.94919865693643;78.54661177318147;86.04460113758007;57.2039162557777;25.293839624250374;50.27290043734892;37.415558315451705;89.14982758218744;72.92293429090205;23.378480923987688;64.82120719578661;87.09548971695476;59.495320218306425;66.63481120569918;50.75507539088648;47.02919670242611;60.66304160148286;51.59571237048108;36.22007769602582;32.38790623388565;24.360793801690324;52.3314188086201;76.8802587925673;74.38138717239153;51.27553638329546;71.66846814391305;52.75455414706701;63.53372610866873;61.664259611541624
41;8.415395918604109;33.35584557217014;82.70994746256035;41.37760050338555;94.31752608548926;55.51012027515046;93.3613844714481;19.7962822178714;25.33207076821557;45.253982652552544;64.92843896778501;72.64781866584129;60.38221869278545;57.31307665129775;77.10865556101531;53.329155433922146;64.69275838709727;70.9844894436016;81.45338390336399;53.72994855938052;30.121911764234145;48.56566174009663;37.00217118162971;91.92338390834476;65.17394227106527;21.35206237192253;62.658643938589634;82.51618069139889;57.559782552718005;64.71295529619704;49.665734212823324;42.989966003781966;57.577050166713015;46.713126985111586;31.367245348520118;28.12837324499977;23.057688879972662;50.592474999277684;75.9104682455407;75.5619450532972;50.92884101960714;74.72573812216356;50.99619245129542;61.433169335495094;54.76799735039398
42;7.793911577013763;34.18336823714803;77.35391817821959;40.40461331339673;84.56797514330323;49.9403100096828;88.84424116561011;20.78888501896069;23.582373695412997;40.960107238835164;61.2562907127699;62.26666389731601;53.638564010522295;54.919016522988464;67.15866873089364;54.24198743064188;60.76645773401056;61.00473933957667;74.79056918859833;52.26501057952869;28.428549868637038;45.27408546826934;35.17214111044421;88.68529978660786;61.920421650793536;22.70027166556324;61.74375661655039;74.41088158878631;53.30726254858244;55.8155547085751;46.18915347299092;35.74882117020008;50.4508730718664;43.99519722751445;26.739886041932493;24.057024399904293;22.63580516798554;49.40075061216811;73.59129679809735;67.76856407863472;46.443855769931;67.24636631911808;49.18513148970054;58.8764124881705;51.6232032716503
43;7.551743391603237;33.75738716569853;74.69931485082878;39.85614019612626;80.17657122157131;49.32684583873723;82.8358768013546;20.76369819232651;23.00034161456323;40.55956205183485;61.19389472674834;60.045750240704685;51.320543765758885;52.00892586262409;63.850084270646036;52.49725977204848;57.90601745837887;59.007196263191496;75.70307834622483;49.780715991692645;25.569766706809556;42.774261377640435;34.43582346692486;82.42964716969936;60.97718555835318;22.435647075603047;59.73034310792785;66.8321330864287;51.09468265509397;57.69406219264218;44.28821841181429;33.89563060620488;47.98925540369967;49.704633678824216;25.137114948852467;25.960138962092337;18.86484486174971;49.28193705173225;69.58344842792006;67.23611787212867;44.241364500665895;61.513430064940465;46.48878129910154;57.204433385752154;49.53513538356778
44;6.950830078774642;29.522757054012498;68.23188857920859;38.24924930013091;72.07867330484706;48.67521129269914;72.14596617928363;20.40739634638482;21.290552440188453;36.50640554027392;57.711753849215185;55.570752722500885;50.74365111935142;45.93804477263615;62.971962943285895;45.1989518204206;55.1955995600537;58.123331463215834;63.81746802866262;46.04752547490125;20.746981577236244;36.841788230705575;32.747205782106825;73.52915628780856;56.53842066803598;20.689007723496537;54.91419315900625;59.87056886827041;47.56271214942368;52.306489481051365;39.827146362439606;33.12566455231799;46.93915265324022;46.011392272011406;26.272663254796587;23.033671160388845;17.33227550376363;45.14996468147836;64.99715496115856;58.093286617983395;41.247655921389835;52.73704604689423;43.385363444027156;53.958619132785955;46.95350111972284
45;6.438736372824094;28.4795165991314;65.7313876608041;37.13045237902998;66.12895395504833;47.6690091905176;64.27741613379705;19.83909219457292;18.406565645504628;34.59510033490415;54.30869564950262;52.66031282939837;48.49184358862199;36.36187028932051;58.36736556774319;41.977510656865306;50.644244199793796;54.97904975932902;54.36966222417532;46.582738138757826;15.322617668136166;32.38904369655942;31.332584074350343;63.59301661738952;50.59819737006488;21.58943913439261;49.35627935244788;56.62856908969084;41.95802107559115;53.05969726824662;36.64034862683245;32.2393459411263;44.48265448982651;42.01029948731579;23.598040402780978;21.77750790606291;17.098077002004754;42.595060284616274;55.523856396706286;46.14764298154619;38.22246136759949;50.66605547287103;41.01367451136837;49.283278099802985;42.701242159964224
46;5.694456205153983;26.62227237974634;53.068566539736835;30.23769641507179;62.00274502327957;43.181062518130666;57.852130830372126;20.37251228301281;16.462602630147558;34.851044897091896;47.6402917538527;50.240742557453046;40.7521499612988;30.995871710345646;50.468804094608736;37.40241172663245;44.59749572311058;47.986889018678326;48.2020603701504;39.72617440271737;16.40994192403283;29.343648601964485;27.70261638075388;59.33112034371657;45.08701845282605;18.03769694686714;45.33742616085418;46.39158158378839;35.79896753401856;40.93510885198693;33.931517408115056;30.715383062417743;44.58031520648969;35.57347491155785;22.808008197839584;19.513166387835653;18.403793230419282;37.701260768759006;49.45904147097649;41.54656886306379;31.59053403373023;41.76448662281044;39.51515869926519;45.12376209832562;37.05494252330674
47;4.975396205491951;24.446701250463722;42.985922879968534;27.718596711139508;53.77067526057069;35.91925190714341;52.8763247513091;20.598141781544076;13.947671302889253;31.737444330492327;40.58535987031411;46.04575958908779;35.081950870333245;29.705388294490586;43.36899664025896;33.55049276988674;36.773174971227704;41.135924622331146;41.46759775492181;33.86963236885354;14.34881753312417;26.937276546024563;22.240876637321144;53.8597527756461;41.12211988869331;17.891261399000733;40.707235647355574;37.72580234962926;31.175872080552015;32.243594802421796;28.73992214398816;24.51059195325596;41.56253569985661;28.043555396148502;21.065880373839903;15.826508513292364;16.353236962295764;30.985478850617447;41.44734325208746;39.82680201601783;26.137016742485734;35.02892951655733;36.49855447894059;40.90058483852029;31.526179939599334
