time_step;hpk11;mv_f0_lv_oakgrove_oxenford;mv_f0_lv_chatswood_fleet;mv_f0_lv_greenview_snowdonia;mv_f0_lv_kershaw_ormond;mv_f0_lv_malabar_byron;mv_f0_lv_chisholm_kershaw;mv_f0_lv_p12_school_ormond;mv_f0_lv_ormond_school;mv_f0_lv_baringa_park_caspian;mv_f0_lv_tuileries_provence;mv_f0_lv_hallam_edeys;mv_f0_lv_ormond_strathaird;mv_f0_lv_sherwood_fleet;mv_f0_lv_golden_cherrywood;mv_f0_lv_edeys_pioneer;mv_f0_lv_community_harrington;mv_f0_lv_springfld_katherine;mv_f0_lv_meredith_harvey;mv_f0_lv_springfield_janet;mv_f0_lv_springfield_huntngtn;mv_f0_lv_raleigh_lowden;mv_f0_lv_leopold_wendy;mv_f0_lv_norwegian_glasscocks;mv_f0_lv_von_nida_dulwich;mv_f0_lv_hallam_rd_retirement;mv_f0_lv_timms_strathaird;mv_f0_lv_coral_claud;mv_f0_lv_michelle_simon;mv_f0_lv_leopold_hazel;mv_f0_lv_nimbus_amber;mv_f0_lv_geraldine_pauline;mv_f0_lv_the_parkway_karkalla;mv_f0_lv_lesley_carmen;mv_f0_lv_viewside_neesan;mv_f0_lv_sallys_run_ormond;mv_f0_lv_lesley_amy;mv_f0_lv_toomah_strathard;mv_f0_lv_jessica_geraldine;mv_f0_lv_edeys_mollisons;mv_f0_lv_ormond_tangerine;mv_f0_lv_highmount_ormond;mv_f0_lv_parkway_redwood;mv_f0_lv_tangerine_norwegian;mv_f0_lv_hadley_chesterfield
34;8.954656121023323;43.06246921457617;88.10799071284761;49.87446176421192;80.97279295603101;58.93028265939033;90.12022852094023;19.710908325895765;25.18914027968621;60.91751646852352;81.47740457836204;69.19400959788189;71.63584799134482;50.26420839019296;69.5380942556218;49.05784718803398;56.73703873804339;73.0117063115954;83.02310351720593;56.21952141058563;31.436346220377274;60.683115221155894;38.937386218476014;82.22388737738142;77.97542760810954;22.022504624877875;62.980546519272984;79.16011958346388;47.86882238822894;63.37037651784845;69.14565308644339;45.43659264233931;71.06134906079036;50.94411769864621;39.78607488271491;37.386379583497195;18.3531563240173;63.305069225286104;73.05687604247755;80.8490478202425;52.74382842398756;78.92882798549088;59.00121026234563;91.77707861332334;58.06668222257153
35;8.802523700683057;44.91756661260066;87.32399907996184;47.24891325041856;78.1719912186621;59.723782989196174;86.24905476922437;19.229194837237756;25.34803241525312;64.78860458296721;80.65010774099731;66.83745742229289;66.01110144713674;48.379127156672816;70.69876182631923;48.186111749143386;54.878788843353036;72.1752249253846;72.4391207014569;53.055416421526814;31.644154356281096;59.21752618359495;37.979948707960745;74.02669068292808;76.7981255522534;22.06471164172571;62.50792147046298;80.11329276017689;48.86005009447878;61.76214454714075;67.94546485590493;44.510332215936124;67.63653277933103;49.79652545343885;41.607803581434545;36.47210959364089;17.747053136215403;59.334647009340394;67.23640846405642;80.59070371864136;52.70427687849042;78.98232468583622;57.53007216846979;89.573986312798;55.38404395379553
36;8.80830266660727;45.96225495737037;86.79791460955862;45.79441557366476;78.39504952550759;59.60750019533288;87.21129753278373;19.052567076957573;24.990550563595978;65.16988172536536;82.48571890614791;67.69275233392374;68.1378909885326;47.15581320177528;73.60655303250972;49.733419467992526;55.07269669405994;70.61650385806333;72.79243057151606;57.232753147384294;33.38619353436958;59.36428070617331;37.31539341579971;72.58796713210171;69.74130210381955;25.6950877149971;62.66191465743929;78.37111847304477;45.94210552389043;59.580057336784854;66.2985854038193;44.44939442955462;65.63977194770354;48.94503621912215;34.51858035059476;38.265559351275805;19.82150296527334;61.18255760872966;65.59829771797845;76.92666735644951;50.95291847346973;78.28197181388832;58.9237222290425;89.35632343073698;56.896629235120976
37;9.248875889848332;46.52822382141356;85.93354760110546;49.48885330488731;81.0504638766829;60.4344769934131;94.42349056388805;20.144698181058438;26.34365285390796;67.32189893178348;85.31833389017375;68.31094477936753;72.83290549611188;50.128342574590114;76.46539784766071;55.32860613158726;56.79938097898422;71.63010181348672;79.84896524536873;62.648197795340636;36.70809236546834;61.46752425200835;39.4041483993259;76.54564707536765;68.83281472213201;25.36242657405255;64.33812235634979;83.40379650666993;50.81102758062757;64.94821262507385;70.6615635599838;51.684645810308595;67.27660039136202;54.83700108197679;38.06416961143497;36.209086887220224;20.13959902564335;64.83674318267535;71.12923163114353;82.2103723697508;53.7060688536538;77.68646734132082;62.33618360659473;91.18737686980242;59.337201701005206
38;9.12348518220277;44.63260213461284;85.63675547512955;49.66876255597501;79.03256798030331;60.465676308012384;89.15985204913032;19.08659499820067;27.474042084338198;69.7748511136254;86.42700836177161;69.41979913430526;72.07959349017918;48.03074238437407;76.62704988251964;54.508734085826106;54.80451409325329;67.91628753950556;79.95495716640745;61.47413191953199;35.081895213639456;62.7858449906315;38.73153338058297;75.58597870484473;75.18993353275923;26.031549770422995;62.57098643320148;88.20938329093701;49.07575783406736;66.67842483106074;69.54419568246747;46.00467991591347;64.38222898797049;54.0707541913251;36.35305242514624;33.389788194661726;18.663212849557826;62.864455526627296;71.76225173996752;78.8373946486883;58.249631006145464;78.95832997401378;57.735690303339794;85.65017215422039;55.87002224030714
39;9.177862904272246;39.92216195339247;85.87290824388832;49.971835278840175;74.78094663898163;59.31443386253217;91.3885214087104;20.221826862639443;26.971016471020576;63.522046162746484;82.62859028500166;70.47762020724674;73.5973694041082;49.808274229947656;74.04664814179401;53.55700592306145;56.63854998243567;67.26280891655401;81.02114398899164;61.427464716899294;36.920426504888496;62.170285611941466;34.18164481428244;75.11039046305062;77.60574597614142;25.293034198059104;63.480510620271104;94.03448768324316;47.639419278458504;67.59604075086165;70.2035748970983;41.553208116743676;66.0232104237079;57.49784366685887;41.2059901290867;36.329741300715895;22.062196873281785;63.63765920038538;78.2556279541199;81.83479678347994;59.30926173722671;76.53984831574304;58.45738804718028;87.16549302229315;54.44330234784177
40;8.610623991583816;41.21118169979651;81.11872161562646;48.82785843693821;71.16495553428402;53.863339798614106;89.40013129752687;19.22485965089735;25.32157711839006;58.519143486148664;72.7482991572138;64.15092964969618;69.0058274929641;48.489391392895534;70.32249138568295;51.12920856854299;50.85466814507251;66.92030827218177;77.75814894423758;54.86243532783396;34.215275819255965;58.794042426218176;32.009127421910264;77.46090403196297;74.82482517787015;22.391268451042485;61.55984536537521;86.8749291683261;47.495324613809146;63.23367646352184;67.40591649610536;40.72167857726233;66.87634999200893;53.416480653341026;43.43247030723646;31.889055873875645;26.506610451044104;56.414787339597716;72.02860707181084;81.49311815438486;54.32315787679089;72.27588955226139;55.31969908344122;78.41361443777859;54.71086220250084
41;8.264678948658231;39.30332150084949;75.87488828339426;46.38252308830808;65.83369522270412;50.386519200316414;83.7614608030717;19.796115034848576;25.499304746137497;53.47179774922984;69.6852002868227;61.57961630481032;65.27991563862476;44.52953646746853;73.36292577346352;48.96104448083617;48.91942010707106;58.87199740091237;76.49262993241146;53.21605206144358;34.868713663973736;57.50420230498436;34.5613993038424;76.03921337954323;70.39467364807558;19.753909514099767;61.3469236411875;82.42403656418291;48.668125780127276;59.928660903314714;66.16583996996194;41.18029982503896;64.48808066554022;49.32000971255226;37.955602683534316;27.347651548698686;25.451893844372727;56.39200539808681;72.46097863787048;74.38622420243995;52.18325018540627;74.20589657261608;52.447394104475144;73.55444558294262;51.07346474861415
42;7.691970650768652;36.95600309700268;72.38805540898409;41.5761274443178;60.24547406397437;46.670246079405324;79.48922537473125;20.7886635275171;22.942927344418322;47.48995783811548;67.06358457032448;50.79639986819723;62.07537199978127;41.815974240624996;65.43723725643977;49.904958011621;44.03786707396103;52.51982578702818;70.99429566012874;50.29118047941513;32.59046660446482;52.70195355111388;29.23118476062013;72.5843154590445;63.47105669544314;21.67006517159874;55.2213006079883;74.01607585146952;44.30594503519061;58.362403836043576;62.77600830119147;35.01761828587866;61.75875275142323;43.63294894826852;29.244009821598965;23.695846887986658;22.687648321321326;55.69333048272412;69.91073657106722;67.24347318110506;47.981372079405546;64.74313166870157;49.58404965990206;72.10848072872457;48.15986874909467
43;7.423962478131389;36.98563256074915;71.2875826660606;40.911139763727746;61.62002647940808;47.37758508888261;75.65569388447896;20.763530847217112;23.558821949115853;48.202229973926826;66.47980335001976;52.46680665266466;58.89225874488512;40.942428105194075;59.992144651478505;45.38522103952044;41.88075574799732;48.687196746866775;67.33938698414109;43.976098052956765;31.055950254847588;50.952255181622284;29.10618618544697;67.3947264568243;62.435618417623076;21.980503328797102;52.79329645385125;67.41814963511992;43.09705543773578;57.82075121821808;59.653681183288356;32.773067630099916;60.76475714854106;45.047488137076286;28.69763480028844;23.844363824364443;19.525242776671085;56.56629671791218;66.60181154089241;73.04851505474697;44.734722053057205;58.8492656837035;48.06551807460103;68.21530927147967;48.48179468022642
44;6.840628159393947;32.541597534647195;66.18952292214477;39.78348547528582;58.52316196989196;44.93277744240512;67.18810928234579;20.407253031883073;21.74828133570204;43.48622953234382;60.62938486460738;46.36957066130678;57.62663010777766;38.054069861773996;61.79375147898416;43.527474039387236;38.81515914742757;46.68670700181215;65.1219280928034;38.22575776578457;23.486080102005534;46.29959472279877;28.229733014845532;60.32317836260045;54.39428226746637;22.209599554346156;50.277188185560775;62.28370391312444;40.561823883168216;52.529476354698154;51.774291679215054;29.569473648387834;53.23115380104991;46.300775938124225;29.050493290213534;24.125076583299457;16.643890768871916;50.53973182359817;57.501036765771474;66.18811264738397;39.862058597280075;52.52880856069852;44.51102699731032;60.81637877050813;46.49183143533364
45;6.348069692134048;32.05871805251472;64.03793849403739;35.53903163298449;54.672838818273405;44.111052134287405;62.25440346543508;19.839043486633912;19.699453463723763;38.86529848655656;53.43888000647474;44.215925059488015;55.52257176172112;32.7120636234271;55.98639203764011;38.59189855108056;36.06410170259921;44.24310542917981;64.18738314753243;36.396084633846556;18.668233578268573;40.34895702789802;28.816802156938593;56.92918267785848;47.964825955492465;21.56283323980813;47.774961589386606;58.97464054805282;34.73704653503831;51.15455426383364;45.8023710300544;28.29633670599709;50.70536408721603;46.56638695897019;27.98392406685794;27.870166741768244;16.103360274771518;48.57320902618186;50.52531262006037;56.424606037402555;34.76528773685411;48.59262822966154;43.11565222846143;60.71466421547942;43.58231976582213
46;5.628927656439293;27.943125552400605;52.10716584126024;29.25813444704626;48.6076210341099;40.59534973558453;57.082698887225504;20.37242052590597;17.997043047525143;37.65371344054878;46.89891994658777;42.263087424924464;46.1359932185847;26.707472050131308;48.121017795294684;35.02707715667283;32.61714938875517;39.507980927001206;55.954040987462605;33.33581977434848;20.311868668457436;37.16495690749164;24.499502192345226;53.354494566860076;39.51423392715396;18.446020901212965;43.7415114838327;49.26491391231203;32.98380288020192;39.18836606742741;40.25326317226424;26.203922230056275;47.233084609063795;41.26786615177075;25.614791152239853;22.955872341219738;16.33240965460687;41.286048442113085;42.528021456499424;51.470255945426565;29.146288490692417;40.448531471057066;40.45940515102483;53.023367471010296;36.00450305106233
47;4.9514456362064525;23.035408958076967;42.0383608064337;27.53770172011964;41.663695508032106;36.008133906372876;50.97816550397762;20.5981123950523;15.277778949880885;36.351535128332266;43.98885957132163;37.76220694570668;38.89852288404222;25.615001655884946;42.2124958416937;23.656012480529288;27.39230853318893;35.13257924293848;44.2900160195991;30.97400304731267;16.713032516855623;34.85772588640721;20.081377888037302;44.1278318637749;36.0482695497715;16.99757440215207;39.79197223999631;43.633742453297614;29.867936588189398;32.091456323743664;37.1056817284994;22.75799098513141;42.22901789685287;32.15019246415076;21.237815292089927;17.306107120139515;14.95602020895891;34.150388393434994;38.23188539350379;46.67417913484055;26.576412670320703;38.07642374483837;36.218283477902695;46.00601787728926;30.659663119016496
