time_step;hpk11;mv_f0_lv_oakgrove_oxenford;mv_f0_lv_chatswood_fleet;mv_f0_lv_greenview_snowdonia;mv_f0_lv_kershaw_ormond;mv_f0_lv_malabar_byron;mv_f0_lv_chisholm_kershaw;mv_f0_lv_p12_school_ormond;mv_f0_lv_ormond_school;mv_f0_lv_baringa_park_caspian;mv_f0_lv_tuileries_provence;mv_f0_lv_hallam_edeys;mv_f0_lv_ormond_strathaird;mv_f0_lv_sherwood_fleet;mv_f0_lv_golden_cherrywood;mv_f0_lv_edeys_pioneer;mv_f0_lv_community_harrington;mv_f0_lv_springfld_katherine;mv_f0_lv_meredith_harvey;mv_f0_lv_springfield_janet;mv_f0_lv_springfield_huntngtn;mv_f0_lv_raleigh_lowden;mv_f0_lv_leopold_wendy;mv_f0_lv_norwegian_glasscocks;mv_f0_lv_von_nida_dulwich;mv_f0_lv_hallam_rd_retirement;mv_f0_lv_timms_strathaird;mv_f0_lv_coral_claud;mv_f0_lv_michelle_simon;mv_f0_lv_leopold_hazel;mv_f0_lv_nimbus_amber;mv_f0_lv_geraldine_pauline;mv_f0_lv_the_parkway_karkalla;mv_f0_lv_lesley_carmen;mv_f0_lv_viewside_neesan;mv_f0_lv_sallys_run_ormond;mv_f0_lv_lesley_amy;mv_f0_lv_toomah_strathard;mv_f0_lv_jessica_geraldine;mv_f0_lv_edeys_mollisons;mv_f0_lv_ormond_tangerine;mv_f0_lv_highmount_ormond;mv_f0_lv_parkway_redwood;mv_f0_lv_tangerine_norwegian;mv_f0_lv_hadley_chesterfield
34;9.210866093123512;41.03271258933687;74.9216425585498;59.45585294926451;104.88022998631175;54.26583783868277;83.10662679165691;19.710894608659665;22.409246379253965;55.086593467341935;91.73574679687819;73.45453412035451;58.133875995788095;57.46972745413005;84.90771706771719;68.88949216149226;58.798827765813165;64.53360439633094;103.49588076222437;56.95968607212304;24.223989023481366;62.484740099270596;46.19752713145369;93.396533753473;92.2991703779946;36.788234609695245;63.238969774732155;79.64155415283226;52.993913244374625;60.85336149843153;63.20756033138628;39.41764546456996;62.57128717501963;53.479361117835055;33.65441436492371;31.494731748034717;18.948730143556382;50.90832587434829;64.49659259432066;57.583345220798385;53.031503196373286;49.045508608966855;64.35001174495166;85.16482334598237;61.165276545766254
35;9.086601372779365;44.2424503596211;84.38298293093295;57.02515694357528;107.74625727760932;54.85006945718516;77.89550047669293;19.22930644384285;21.68985308690313;60.15308214750239;90.51524347739361;71.98738172836153;54.32455718357039;56.2090599869685;84.86236950276256;64.10209196274447;56.17155663951338;61.97015144070478;94.94970177273552;59.01262984272567;23.91839217146537;60.38425594373468;47.79195824377799;90.77894907821856;88.50581945030366;32.557724222039916;65.76791429229401;81.70439850928734;55.082899378457505;60.7863090835245;61.34286952404906;40.74539114378201;60.00406431482767;54.33506160256888;32.192255185634686;31.7221551454229;19.35828521033223;49.293942306536835;64.00972604809031;61.25834323114482;50.81803699817797;52.13509497976728;63.08329344855006;85.87668405195575;59.775844031668136
36;9.071234359359394;45.92570142197289;82.8933839763513;55.22239763157454;109.93330299742523;54.38306387678191;77.26043473952008;19.052683532209855;22.0131668164628;63.68063462068938;90.1545005583745;72.00065908735147;54.484266286996906;56.03319195390608;84.86190492720321;64.33688216564354;56.320491034534605;61.25219272881146;95.60293988873161;63.78430614725558;26.190636280802025;57.20740836992648;45.394659873237245;86.13180956410716;84.44612787418319;33.61611324546425;67.85762590578491;80.24517076430226;52.34367307404486;57.120010228940565;61.79158599389301;41.86365805624773;61.70467030079533;56.26651433132414;28.873491467436928;31.423749498100573;21.7306041805088;50.86145723514769;64.93021305512355;63.93986517715749;52.21514473380955;50.86051458341746;65.4283006619341;85.76427926469223;60.846085622644075
37;9.390071258585216;48.417539109372214;87.00129707874653;59.21235203017681;113.08743020779187;51.38277521297198;77.16303624052739;20.14479865112608;24.267914408317083;63.8349982807743;102.80433624655781;74.1896398108518;57.41777849961348;58.24093913491877;83.55806734038181;70.78633743603514;58.604427303768034;62.50895279142076;100.5756152718862;65.95973837668106;29.79994294127208;59.244551096591046;46.911868479977855;92.7253121921965;89.41141683401624;33.97006667531325;68.81740292823898;84.32909153595278;55.13654009622579;55.38179051345522;68.01503035701504;40.31319458125398;65.48049218945012;60.94640593593842;30.02195768609696;29.856749730478573;20.82899819017508;54.1785754701299;68.0856516995427;71.27530307974236;56.733373254212715;51.44517069486505;67.30118571824224;87.58975595493338;63.2727686849061
38;9.25903826247014;43.99280352915628;93.15663427460407;59.302628466196175;114.4338570869945;48.35960991946976;77.7819734648872;19.08669876759743;24.406821457452278;67.3215147243452;97.1915280363515;74.24634622687917;57.06250264028068;56.41684587532744;82.53928559696479;68.30167690078743;59.331937592390425;59.24982082331039;99.68702359473981;59.58656853491519;26.23735050784205;59.28514139764683;46.64489977906495;92.34591656445758;90.72602731951764;34.584424349914855;64.37233688536126;85.76861337221338;53.42040822024501;61.08168623716897;65.74179805955124;40.65814968177961;63.05914592212011;60.54198053678611;30.01852502302666;31.921252872020347;20.852943162865056;54.76304384863692;64.9789257027276;71.42983841778215;56.95175276262072;51.34538834435786;64.03757716185922;83.32018047849259;63.34356874496928
39;9.242015259353517;40.20341135907022;98.06229431305049;56.869744383086584;112.07357813029913;48.78516185656847;81.35118113411296;20.221880865245616;23.323359835973747;64.8820735254927;92.94296207412113;75.36499666541184;56.208189109683374;52.95343802103621;81.54330824878828;70.5256098907807;61.68527113704234;62.95312861196612;97.91656496468732;61.562562079936576;27.59316757236292;60.856875474002905;44.524425089102046;88.80814530016887;87.78002983288918;34.05520280012938;65.24942168223824;91.81345036164694;55.69111615688978;65.07420311630713;63.92822344865448;42.460291110811696;62.68741139843576;60.509266975816914;31.903058433502412;33.41104494465697;20.28751622796667;54.99738101140981;66.95299019227963;76.88106858891408;53.9243739955662;52.20314212607593;65.44294945534064;82.65991761850698;65.47579549575093
40;8.683208908350121;40.15771433799191;89.67079746699929;52.467781826191484;97.33428885614406;46.12780840704866;77.2011877048571;19.224791175667548;21.206339850859766;56.82591385483262;84.17103404819477;70.36523726625012;52.32052846695336;48.613187263313435;76.69530140836125;71.61372146815714;57.9695202159894;62.343519456701614;89.65832177980653;55.078774635266434;25.164808179451736;56.64889525691089;43.53193080931519;86.25067772542458;83.23810504631123;30.65199661458339;62.15253174879825;85.11743600605597;54.26206680996113;60.43585306497082;62.77989642882728;37.60571107908618;62.96599936408113;56.50316959203274;34.570688303463434;29.344692956627895;21.18660140009641;53.066118657759375;61.98082568560227;73.8594749197878;49.686358862187404;46.16659182437285;58.75334093470902;76.53142579712852;59.70601598673597
41;8.411968423727446;37.20488757436888;87.48987368850094;49.45544331333737;99.200870233157;43.48590431651899;75.36242709718644;19.796120142033878;21.118804261140166;52.071681760845436;77.85530680606956;63.91845214153318;51.383692918814916;50.82579218735791;79.4705414657842;70.72935844175159;56.30473818754991;57.090767216032525;87.91574166020511;53.14691014469308;21.670409424783557;54.21379737431453;46.610720782415;85.93540705181371;73.92829213872785;28.70006315467547;61.53126655160121;77.76183129396027;50.51903611030723;62.60582443529008;60.908636993274236;35.44511337670262;64.70306942267416;53.96588144196851;33.687024524781975;24.725322261339258;21.246661118014945;49.63195192795023;59.97074804962384;76.9537671828031;49.30013789249999;47.0483420682193;55.83613268109856;70.46540253855342;55.31352145252391
42;7.861225047788928;36.202351744897534;79.49296129257405;45.70945970832064;92.3415863249107;37.8519080811155;70.90978763538544;20.788751270403758;20.780114165671616;47.29731963690318;73.78850654164961;58.49553167069315;48.658269795969474;48.782545684394705;71.23767465102232;68.45047443078987;51.12379615902246;52.09358626488814;80.57336760279921;50.93517942490367;20.821339535881915;49.50477032947297;41.73092694393573;79.61855554981415;69.19919899246464;28.939431330722314;60.03027956142972;70.23062027256493;48.62016841875217;60.87648958854487;59.545821752451445;33.879362295926285;53.73400940469153;48.18098139670536;27.83599652664422;22.095926783844593;19.640278038882812;46.683568479583656;55.66469667242851;67.21752893702293;46.459246377038035;45.65206747867081;53.91081188685849;68.27054397656205;53.88164125521233
43;7.535684123655006;36.08336234633132;78.90781765704155;41.63402979923226;87.32285953428604;37.556501404402134;67.9839500162775;20.76350390067083;21.514041375024128;44.94943330086396;72.71223035299734;53.70489030730332;45.671332283792125;45.61534251909527;69.63774722914056;65.48669300039573;47.891888207730595;52.17437409113137;80.11010291372133;51.48267210867766;21.675579197310178;45.657408825428284;40.27264326014268;71.43875514087114;68.17076911034246;27.30500934438983;58.953179735806074;62.97745389412949;47.28699212965697;58.896566835729445;56.15932473264949;33.12999217655696;56.39094105103655;50.97333351720924;24.571385821704833;23.06030975922417;19.12452339293055;47.23904863166223;53.232547706577606;63.97257706001941;43.30520242351866;39.862293264825816;51.878468548520665;65.01710149839882;48.85076847837309
44;6.951552659456;32.90510399104791;69.28112909640703;41.00857652884873;76.93838327569695;35.633488924839874;64.5103431869714;20.407255891315828;19.631332138587155;41.26363026958914;67.84110694243665;48.12443280975846;44.076286873543886;40.991643463086824;68.55977749943112;57.625184012682794;44.72316350074771;50.91075319306263;71.08660790624096;45.83241477081435;18.36459877756083;39.92105318293774;38.27691823549344;63.033662613118224;62.46714397375433;26.582036900910673;53.61638475275486;57.07776043380228;42.02958600406433;50.0105519911734;50.14119383462149;32.967157367668534;51.73872320140384;46.8081733052222;26.312559216834657;24.681553546491422;16.707650000588714;43.04664427272577;46.49741862697079;57.01125181741953;41.37064235050481;36.129863270374194;46.327893583366816;62.767547589053365;47.396617353242796
45;6.358680592800263;32.33093440589225;61.1830050870977;37.894433586820305;65.92336461387735;36.81548839934717;58.91281210443137;19.83892670891033;18.315332251219523;35.727646213096456;60.295717533481465;45.89452920498417;40.91801928938209;31.8793147839738;65.18632611409245;53.404814362182506;39.9828654397223;48.25607061546312;68.66086562509598;46.5030681372205;17.202798269503276;33.810735498428386;37.23900704193087;54.32507666618098;52.16003010025384;26.6312661422798;50.33472987417878;53.32158306638585;39.75495535576808;43.74912648114992;45.352717918391626;31.6368997158838;51.20750676515533;43.2803207592378;28.337195204165027;26.87680243688232;16.332257369468824;41.54879936707188;41.452283243829775;47.264318706831;36.3346627458006;34.42167507469154;44.396823625764284;57.601749058109085;44.471304187234495
46;5.686505455163761;27.221554679083166;51.89544888560308;32.58115385554169;59.42212955308537;34.146482488119545;53.118333415802724;20.37239892826628;15.418083871805521;32.75550849374822;53.09633190477019;43.79941308305514;37.19609208874306;29.584281979718064;56.49583026721404;52.08757132741927;36.46989209631714;41.50201838762374;62.172362603534225;40.0384337041589;16.53796178187634;32.80400562506866;31.523630102614717;51.89181584446403;44.152826720194234;22.584533910830967;46.217970493006774;45.26666908441003;35.30082217706801;32.20195661153277;40.146456980874326;27.181433134920734;48.8673939562759;40.33776010516644;26.31295485423023;21.35868178896974;16.95694030648732;37.13351249550052;38.16638290385889;41.556099429936154;31.657223688400638;29.379601310267084;40.258645232586325;49.98659137954229;38.485331924745445
47;4.977546989544204;23.668436992995815;47.771499940813094;30.73598437943169;51.602832192313265;26.259920824277017;50.98451083572285;20.598105337959304;13.15035045928833;31.32986641909311;47.538581038920455;40.551066402300876;32.48213927466161;30.098422695743505;48.63301540040076;41.133133059948634;31.647269863945997;33.643277916826705;50.25775078438321;31.25471631942029;13.50092282352585;32.88090298786183;24.997553274557944;44.51568354840361;39.48629714605746;21.520682323983113;39.428538207523246;40.32405908571201;29.76832996917691;28.881691966365867;35.584695052889224;20.337283858966284;41.76128746501016;34.81535052782615;23.00426613705947;16.724554154383473;13.693826536582288;31.897675957484367;33.887187834420665;36.284338212952626;27.38930681442426;27.489292577388824;36.298305160008375;43.20933645776962;34.234284889105346
