bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv67_f0_n7,C,6268,0.433,48,4.099503454079804,5.582086031066701,4.099503454079804
mv_f0_lv46_f1_n2,A,4770,0.433,48,4.099500740737521,4.837164141608228,4.099500740737521
mv_f0_lv30_f0_c16,B,2467,0.433,48,4.099500474379745,5.400904880688208,4.099500474379745
mv_f0_lv74_f2_n15,C,7000,0.433,48,4.0994723485529,5.2256025593660524,4.0994723485529
mv_f0_lv74_f2_n0,B,6970,0.433,48,4.099469808313107,4.792710309402396,4.099469808313107
mv_f0_lv30_f0_n17,B,2468,0.433,48,4.09944214886745,5.378056901468926,4.09944214886745
mv_f0_lv74_f2_c21,C,7013,0.433,48,4.099428223746689,5.366972005910127,4.099428223746689
mv_f0_lv30_f0_c18,B,2471,0.433,48,4.099426013701891,5.386008860873442,4.099426013701891
mv_f0_lv74_f2_n14,C,6998,0.433,48,4.099416944794102,5.197117891438495,4.099416944794102
mv_f0_lv30_f0_n18,B,2470,0.433,48,4.099410252098332,5.3859307596589545,4.099410252098332
mv_f0_lv30_f0_n19,B,2472,0.433,48,4.099402912927632,5.393916387947535,4.099402912927632
mv_f0_lv74_f2_n10,C,6990,0.433,48,4.099386514515516,5.082022971499035,4.099386514515516
mv_f0_lv64_f2_c7,A,6235,0.433,48,4.099354222728373,5.080999011653627,4.099354222728373
mv_f0_lv75_f0_c25,A,7097,0.433,48,4.0993446225115155,4.96514062362957,4.0993446225115155
mv_f0_lv74_f2_n3,B,6976,0.433,48,4.09933150430919,4.819916807950329,4.09933150430919
mv_f0_lv74_f2_c11,C,6993,0.433,48,4.099305302927562,5.110440978292215,4.099305302927562
mv_f0_lv74_f2_n2,B,6974,0.433,48,4.099291649461993,4.8170430620525275,4.099291649461993
mv_f0_lv64_f2_n11,A,6242,0.433,48,4.099275964473409,5.0498318586822135,4.099275964473409
mv_f0_lv28_f1_c1,A,1973,0.433,48,4.099268469523671,4.634225123973101,4.099268469523671
mv_f0_lv74_f0_c2,C,6815,0.433,48,4.099261802616598,4.805195150754215,4.099261802616598
mv_f0_lv43_f2_c31,A,4281,0.433,48,4.099250987638018,4.878943912471872,4.099250987638018
mv_f0_lv74_f2_n13,C,6996,0.433,48,4.099241964269439,5.167710697068567,4.099241964269439
mv_f0_lv74_f2_n4,B,6978,0.433,48,4.099233914749223,4.81881804867319,4.099233914749223
mv_f0_lv36_f0_n11,C,3452,0.433,48,4.099223985490304,4.942012593019299,4.099223985490304
mv_f0_lv64_f2_c11,A,6243,0.433,48,4.099204292631736,5.05043460730292,4.099204292631736
mv_f0_lv74_f2_n5,B,6980,0.433,48,4.099195226755047,4.818476733188696,4.099195226755047
mv_f0_lv74_f2_c18,B,7007,0.433,48,4.099194934866389,5.040583282955619,4.099194934866389
mv_f0_lv74_f2_n12,C,6994,0.433,48,4.099193431029337,5.138735351798967,4.099193431029337
mv_f0_lv74_f2_n11,C,6992,0.433,48,4.099190109441424,5.109852755074215,4.099190109441424
mv_f0_lv3_f1_n0,C,852,0.433,48,4.099165406799304,4.655937474565283,4.099165406799304
mv_f0_lv3_f1_c0,C,853,0.433,48,4.099158155148178,4.654182201254419,4.099158155148178
mv_f0_lv30_f0_n7,B,2448,0.433,48,4.099105810942978,5.125336158299736,4.099105810942978
mv_f0_lv36_f2_n7,B,3604,0.433,48,4.099104037522477,4.99817920867648,4.099104037522477
mv_f0_lv38_f2_c32,A,3885,0.433,48,4.099084622230188,6.218521853186913,4.099084622230188
mv_f0_lv31_f3_c5,A,2735,0.433,48,4.099081036174083,4.846501983886412,4.099081036174083
mv_f0_lv3_f3_n1,B,1014,0.433,48,4.099051966192771,4.585576681150189,4.099051966192771
mv_f0_lv35_f1_c33,B,3261,0.433,48,4.099027664390929,6.084589682861708,4.099027664390929
mv_f0_lv41_f0_n38,A,4032,0.433,48,4.099013808145356,5.504286345068223,4.099013808145356
mv_f0_n250,C,538,22.0,48,4.0990110663721255,4.533663263824133,4.0990110663721255
mv_f0_n427,C,161,22.0,48,4.09901106621547,4.533663263169021,4.09901106621547
mv_f0_lv51_f2_c1,A,5139,0.433,48,4.098928504905186,4.790546317655225,4.098928504905186
mv_f0_lv46_f0_c0,B,4687,0.433,48,4.098926295665821,4.64866508627076,4.098926295665821
mv_f0_lv29_f3_n0,B,2358,0.433,48,4.0988943286905775,4.549116039084638,4.0988943286905775
mv_f0_lv29_f3_c0,B,2359,0.433,48,4.098886832256789,4.549188231118426,4.098886832256789
mv_f0_lv28_f1_n6,B,1982,0.433,48,4.098885012234469,4.898085337241539,4.098885012234469
mv_f0_lv29_f3_c16,A,2391,0.433,48,4.098871202181178,5.454129884583454,4.098871202181178
mv_f0_lv64_f2_c10,A,6241,0.433,48,4.098847812885014,5.050741236989459,4.098847812885014
mv_f0_lv64_f2_n10,A,6240,0.433,48,4.0988338169430145,5.050723266410006,4.0988338169430145
mv_f0_lv63_f2_c9,A,5987,0.433,48,4.0987979230398635,4.781542570500435,4.0987979230398635
mv_f0_lv30_f0_n16,B,2466,0.433,48,4.098791768794501,5.368447370336426,4.098791768794501
mv_f0_lv29_f3_n16,A,2390,0.433,48,4.098784464992086,5.4552949823467936,4.098784464992086
mv_f0_lv31_f0_n19,A,2522,0.433,48,4.098769746664505,5.573930933895513,4.098769746664505
mv_f0_lv30_f0_n20,A,2474,0.433,48,4.098767408959239,5.355707854957379,4.098767408959239
mv_f0_lv46_f0_n0,B,4686,0.433,48,4.098765388154509,4.647196273442093,4.098765388154509
mv_f0_lv30_f0_n8,B,2450,0.433,48,4.098746645084226,5.158202998346416,4.098746645084226
mv_f0_lv51_f2_c0,A,5137,0.433,48,4.0987464091516435,4.778047201036729,4.0987464091516435
mv_f0_lv31_f2_n13,A,2670,0.433,48,4.098739527780778,5.502500841256508,4.098739527780778
mv_f0_lv28_f1_c6,B,1983,0.433,48,4.098713818533672,4.898467170193638,4.098713818533672
mv_f0_lv31_f0_c15,A,2515,0.433,48,4.098710845343693,5.407256071309402,4.098710845343693
mv_f0_lv30_f0_c6,B,2447,0.433,48,4.098703719342057,5.095891108842066,4.098703719342057
mv_f0_lv51_f2_n0,A,5136,0.433,48,4.098694923889346,4.777871785004662,4.098694923889346
mv_f0_n1,C,265,22.0,48,4.098665379452206,4.53123008794967,4.098665379452206
mv_f0_lv43_f1_n20,A,4178,0.433,48,4.098660741323368,5.070667144486532,4.098660741323368
mv_f0_lv74_f2_c12,C,6995,0.433,48,4.098650793472943,5.138126750022889,4.098650793472943
mv_f0_lv31_f0_c1,A,2487,0.433,48,4.098643571616848,4.854720239632618,4.098643571616848
mv_f0_lv8_f2_n0,C,1484,0.433,48,4.098584637169924,4.693926858339063,4.098584637169924
mv_f0_lv30_f0_c9,B,2453,0.433,48,4.098582839105773,5.1913048907397785,4.098582839105773
mv_f0_lv74_f2_c4,B,6979,0.433,48,4.098547367889264,4.809521810252788,4.098547367889264
mv_f0_lv30_f0_c23,B,2481,0.433,48,4.0985330256584875,5.400509112447267,4.0985330256584875
mv_f0_lv46_f0_n0,A,4686,0.433,48,4.09853289513376,4.809559893940185,4.09853289513376
mv_f0_lv63_f2_n9,A,5986,0.433,48,4.098526455610373,4.781901666703316,4.098526455610373
mv_f0_lv31_f0_n1,A,2486,0.433,48,4.098519730924526,4.8544635015457285,4.098519730924526
mv_f0_lv30_f0_c8,B,2451,0.433,48,4.0985141640918945,5.159133344394367,4.0985141640918945
mv_f0_lv19_f0_c0,A,1725,0.433,48,4.098512810620029,4.78046315125062,4.098512810620029
mv_f0_lv68_f0_c12,A,6575,0.433,48,4.098483156019504,5.3673797588083,4.098483156019504
mv_f0_lv30_f0_c20,A,2475,0.433,48,4.098475750338075,5.354894677357965,4.098475750338075
mv_f0_lv51_f2_c3,A,5143,0.433,48,4.098444482146147,4.837694895445695,4.098444482146147
mv_f0_lv19_f0_c2,C,1729,0.433,48,4.098428028110091,4.68578312393116,4.098428028110091
mv_f0_lv64_f2_n9,A,6238,0.433,48,4.098421383194747,5.051645652892107,4.098421383194747
mv_f0_lv68_f0_n12,A,6574,0.433,48,4.098414841328123,5.3670510411049355,4.098414841328123
mv_f0_lv46_f0_n6,C,4698,0.433,48,4.0984123585357715,5.123521466519461,4.0984123585357715
mv_f0_lv30_f0_n9,B,2452,0.433,48,4.098405575111045,5.191064319491156,4.098405575111045
mv_f0_lv36_f0_n4,B,3438,0.433,48,4.098399483906701,4.905925237341658,4.098399483906701
mv_f0_lv30_f0_n10,B,2454,0.433,48,4.09839513282354,5.224261267122986,4.09839513282354
mv_f0_lv41_f0_n39,A,4034,0.433,48,4.098376292891801,5.502561335991547,4.098376292891801
mv_f0_lv59_f0_c28,B,5427,0.433,48,4.09835097787772,4.597208136248562,4.09835097787772
mv_f0_n358,C,512,22.0,48,4.0983462800009285,4.528984098941037,4.0983462800009285
mv_f0_lv43_f2_c36,A,4291,0.433,48,4.098333803407964,4.856644101412198,4.098333803407964
mv_f0_lv68_f0_n17,A,6584,0.433,48,4.098327607443955,5.5407629655862065,4.098327607443955
mv_f0_lv19_f0_n2,C,1728,0.433,48,4.098284487160382,4.684964202088693,4.098284487160382
mv_f0_lv59_f0_n28,B,5426,0.433,48,4.098225469239304,4.5971233321173,4.098225469239304
