bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv34_f0_n17,C,8744,0.433,48,4.357124221866233,5.367802036016406,4.357124221866233
mv_f0_lv20_f1_n2,C,5778,0.433,48,4.3571178755322935,5.229396584645427,4.3571178755322935
mv_f0_lv16_f1_c14,A,5105,0.433,48,4.35711502218643,5.781357986825982,4.35711502218643
mv_f0_lv25_f2_n14,A,6950,0.433,48,4.35711036860166,5.926565878837064,4.35711036860166
mv_f0_lv13_f0_n3,B,4236,0.433,48,4.35710758253076,5.441177592724042,4.35710758253076
mv_f0_lv43_f3_n4,C,11096,0.433,48,4.35707978201291,5.534137614045792,4.35707978201291
mv_f0_lv25_f4_c1,A,7085,0.433,48,4.357072904432498,5.386151080665291,4.357072904432498
mv_f0_lv11_f2_n26,C,3792,0.433,48,4.357053624546695,5.799216235592638,4.357053624546695
mv_f0_lv37_f0_c25,A,9301,0.433,48,4.357051054589455,6.051834105756924,4.357051054589455
mv_f0_lv42_f5_c6,A,10823,0.433,48,4.3570432149851115,5.289032833056514,4.3570432149851115
mv_f0_lv42_f3_c2,A,10655,0.433,48,4.357038134499429,5.332799284299384,4.357038134499429
mv_f0_lv1_f3_c8,B,1035,0.433,48,4.3570280011467455,5.845044693294894,4.3570280011467455
mv_f0_lv4_f2_c17,A,1913,0.433,48,4.357023239077471,6.965338603503547,4.357023239077471
mv_f0_lv25_f3_n1,A,7004,0.433,48,4.357021450838295,5.487151698821578,4.357021450838295
mv_f0_lv12_f2_c6,B,4107,0.433,48,4.357018254523765,5.468954537556866,4.357018254523765
mv_f0_lv1_f0_c11,B,801,0.433,48,4.357016413558186,5.874779768642895,4.357016413558186
mv_f0_lv37_f0_n25,A,9300,0.433,48,4.357015062133637,6.05220475505674,4.357015062133637
mv_f0_lv28_f1_n5,A,7654,0.433,48,4.356995852647489,5.251525877372708,4.356995852647489
mv_f0_lv43_f1_c0,B,10929,0.433,48,4.356948572505235,5.393172659826453,4.356948572505235
mv_f0_lv43_f4_n1,B,11170,0.433,48,4.356944215838472,5.413718348053588,4.356944215838472
mv_f0_lv31_f1_n5,A,8302,0.433,48,4.356940733375744,5.319516926346973,4.356940733375744
mv_f0_lv20_f1_c2,C,5779,0.433,48,4.356936202468283,5.228904092639371,4.356936202468283
mv_f0_lv37_f0_c13,B,9277,0.433,48,4.356875849767355,5.8979462102203755,4.356875849767355
mv_f0_lv7_f2_c24,B,2753,0.433,48,4.3568575464107235,5.710495114802198,4.3568575464107235
mv_f0_lv10_f1_c13,B,3433,0.433,48,4.356828455904185,5.242707536926374,4.356828455904185
mv_f0_lv43_f1_n18,C,10964,0.433,48,4.356817866233751,5.9560572454419205,4.356817866233751
mv_f0_lv10_f1_n13,B,3432,0.433,48,4.356807988400394,5.242360296809971,4.356807988400394
mv_f0_lv12_f0_n2,A,3938,0.433,48,4.35678919231268,5.512748286049305,4.35678919231268
mv_f0_lv36_f1_c9,C,8995,0.433,48,4.356783697477585,5.603149544953004,4.356783697477585
mv_f0_lv2_f0_c9,C,1121,0.433,48,4.356778648101219,5.499297278496743,4.356778648101219
mv_f0_lv36_f1_n9,C,8994,0.433,48,4.356778092712174,5.6030966082613505,4.356778092712174
mv_f0_lv19_f0_n27,C,5650,0.433,48,4.356769780735697,5.4248683897089345,4.356769780735697
mv_f0_lv12_f2_c8,B,4111,0.433,48,4.356768095630443,5.456030291704584,4.356768095630443
mv_f0_lv19_f0_n28,C,5652,0.433,48,4.356764628556697,5.447782063101905,4.356764628556697
mv_f0_lv12_f2_c21,B,4137,0.433,48,4.356764390534095,5.745648192992668,4.356764390534095
mv_f0_lv19_f0_c28,C,5653,0.433,48,4.356761354811986,5.44802567168134,4.356761354811986
mv_f0_lv19_f0_n29,C,5654,0.433,48,4.356727962988929,5.471073625319776,4.356727962988929
mv_f0_lv36_f4_n8,C,9232,0.433,48,4.356661588510836,5.687254725318464,4.356661588510836
mv_f0_lv4_f0_n10,B,1738,0.433,48,4.356621139800505,5.935541994950062,4.356621139800505
mv_f0_lv12_f2_n21,B,4136,0.433,48,4.356593211440682,5.744357470319374,4.356593211440682
mv_f0_lv42_f5_c1,C,10813,0.433,48,4.35659218406731,5.755849024758374,4.35659218406731
mv_f0_lv13_f1_n4,B,4318,0.433,48,4.356570960089326,5.523776453848693,4.356570960089326
mv_f0_lv14_f0_c14,A,4505,0.433,48,4.356544091498978,6.341417924327287,4.356544091498978
mv_f0_lv37_f0_n16,C,9282,0.433,48,4.356507825961341,5.903662575886288,4.356507825961341
mv_f0_lv14_f0_n14,A,4504,0.433,48,4.356492558925515,6.341011180174881,4.356492558925515
mv_f0_lv5_f6_c6,A,2531,0.433,48,4.356382816048467,5.592596449248497,4.356382816048467
mv_f0_lv19_f0_c22,C,5641,0.433,48,4.35638240250245,5.317709413505775,4.35638240250245
mv_f0_lv42_f2_n0,C,10570,0.433,48,4.356373891451105,5.687486615931824,4.356373891451105
mv_f0_lv42_f2_c0,C,10571,0.433,48,4.356344489323045,5.68751854237292,4.356344489323045
mv_f0_lv19_f0_c36,C,5669,0.433,48,4.3563380699861876,5.531212233199094,4.3563380699861876
mv_f0_lv25_f3_c36,C,7075,0.433,48,4.3563228695539316,5.727130783953174,4.3563228695539316
mv_f0_lv0_f1_n12,A,744,0.433,48,4.356318784629463,5.690990652084196,4.356318784629463
mv_f0_lv19_f0_n22,C,5640,0.433,48,4.356316375511035,5.315576166690402,4.356316375511035
mv_f0_lv19_f0_n36,C,5668,0.433,48,4.356265569067282,5.530559178915694,4.356265569067282
mv_f0_lv42_f5_c5,C,10821,0.433,48,4.35625287321084,5.907016765790272,4.35625287321084
mv_f0_lv5_f6_n6,A,2530,0.433,48,4.356243782721911,5.5916259753629,4.356243782721911
mv_f0_lv2_f1_c32,C,1247,0.433,48,4.356212694170492,6.035198340003678,4.356212694170492
mv_f0_lv12_f2_c18,B,4131,0.433,48,4.35618184997639,5.660793089439366,4.35618184997639
mv_f0_lv1_f0_n10,B,798,0.433,48,4.356143450596691,5.827695785978329,4.356143450596691
mv_f0_lv12_f0_c2,A,3939,0.433,48,4.3561281005077115,5.512031213462659,4.3561281005077115
mv_f0_lv25_f3_n36,C,7074,0.433,48,4.3561166632479,5.72607637707071,4.3561166632479
mv_f0_lv26_f1_c6,C,7261,0.433,48,4.356105745333573,5.5408867861784135,4.356105745333573
mv_f0_lv2_f1_n32,C,1246,0.433,48,4.3560915269883305,6.0366230716166,4.3560915269883305
mv_f0_lv36_f4_n7,C,9230,0.433,48,4.356085235365863,5.663708315222657,4.356085235365863
mv_f0_lv11_f1_c12,A,3685,0.433,48,4.3560844426259875,5.492375662329127,4.3560844426259875
mv_f0_lv37_f1_c3,B,9337,0.433,48,4.3560579975417735,5.636472112374214,4.3560579975417735
mv_f0_lv42_f5_c3,C,10817,0.433,48,4.3560318779499845,5.854341472191775,4.3560318779499845
mv_f0_lv34_f1_c14,A,8819,0.433,48,4.355991814143009,5.2830110182301535,4.355991814143009
mv_f0_lv12_f2_n32,B,4158,0.433,48,4.355911772234989,5.861055942035382,4.355911772234989
mv_f0_lv28_f1_n14,C,7672,0.433,48,4.355873723661416,6.334026533992766,4.355873723661416
mv_f0_lv39_f0_c5,A,9585,0.433,48,4.355868265239966,5.607165742442079,4.355868265239966
mv_f0_lv0_f1_c12,A,745,0.433,48,4.3558469194002,5.689120013346757,4.3558469194002
mv_f0_lv9_f0_c32,C,3125,0.433,48,4.355843919963976,7.596915067947867,4.355843919963976
mv_f0_lv25_f3_c1,A,7005,0.433,48,4.355832222259849,5.483171339763359,4.355832222259849
mv_f0_lv28_f0_c4,A,7573,0.433,48,4.355827018885174,5.3276451026995515,4.355827018885174
mv_f0_lv22_f3_n3,B,6334,0.433,48,4.355825066474899,5.984084145832519,4.355825066474899
mv_f0_lv5_f6_n9,A,2536,0.433,48,4.35581804590769,5.562313020923174,4.35581804590769
mv_f0_lv34_f1_n14,A,8818,0.433,48,4.3557611725571075,5.2824838427235195,4.3557611725571075
mv_f0_lv12_f1_c14,A,4043,0.433,48,4.355728275105776,5.885794941171219,4.355728275105776
mv_f0_lv17_f1_n33,A,5392,0.433,48,4.355726680345996,7.129266253536199,4.355726680345996
mv_f0_lv10_f1_c26,C,3459,0.433,48,4.3556873599113315,5.644594316862701,4.3556873599113315
mv_f0_lv10_f2_n18,A,3522,0.433,48,4.355654993523809,5.614731514811053,4.355654993523809
mv_f0_lv36_f4_c11,C,9239,0.433,48,4.35565220265523,5.733928589467372,4.35565220265523
mv_f0_lv16_f1_n13,A,5102,0.433,48,4.355645515511235,5.744901436628113,4.355645515511235
mv_f0_lv19_f0_c30,C,5657,0.433,48,4.3556162661433,5.482664542292491,4.3556162661433
mv_f0_lv7_f3_c27,B,2839,0.433,48,4.355604503429134,5.7962454807118835,4.355604503429134
mv_f0_lv36_f2_n20,B,9096,0.433,48,4.355599443772548,6.25408876171027,4.355599443772548
mv_f0_lv5_f6_c7,A,2533,0.433,48,4.3555824103983545,5.577200077502214,4.3555824103983545
mv_f0_lv19_f0_n30,C,5656,0.433,48,4.355565985175821,5.482241729623359,4.355565985175821
mv_f0_lv16_f1_c13,A,5103,0.433,48,4.355551645725263,5.744570000024802,4.355551645725263
mv_f0_lv11_f2_c26,C,3793,0.433,48,4.355525438603846,5.798429245916965,4.355525438603846
mv_f0_lv5_f6_n7,A,2532,0.433,48,4.355518134932396,5.576806865824636,4.355518134932396
mv_f0_lv22_f3_c3,B,6335,0.433,48,4.35548804760262,5.977719355278228,4.35548804760262
mv_f0_lv2_f1_n33,C,1248,0.433,48,4.355482445136823,6.038058887774788,4.355482445136823
mv_f0_lv19_f0_c21,C,5639,0.433,48,4.355481181415649,5.287014098775394,4.355481181415649
mv_f0_lv26_f1_n6,C,7260,0.433,48,4.355475252452032,5.539697244391534,4.355475252452032
mv_f0_lv5_f6_c8,A,2535,0.433,48,4.355454028514793,5.5675776422307655,4.355454028514793
mv_f0_lv4_f0_c10,B,1739,0.433,48,4.355453489136438,5.938326584768355,4.355453489136438
mv_f0_lv2_f0_n2,A,1106,0.433,48,4.355429016870523,5.589276674238226,4.355429016870523
mv_f0_lv26_f2_n9,C,7346,0.433,48,4.355423295141302,5.31573638169803,4.355423295141302
mv_f0_lv32_f1_c23,C,8563,0.433,48,4.355405255732627,6.110810081301964,4.355405255732627
mv_f0_lv26_f1_n12,B,7272,0.433,48,4.3553859369243595,5.437242530043842,4.3553859369243595
mv_f0_lv42_f5_n6,C,10822,0.433,48,4.355332987909544,5.948931307589553,4.355332987909544
